
GenomeNet icon	
LinkDB Search


Mode: Single Entry to Database
From: KEGG GENOME T02695
To: KEGG GENES
Hits: 10123 from 1 database
ID                   Definition
mis:MICPUN_103373    hypothetical protein 
mis:MICPUN_103375    hypothetical protein 
mis:MICPUN_103376    hypothetical protein; K04508 transducin (beta)-like 1 
mis:MICPUN_103377    hypothetical protein 
mis:MICPUN_103389    hypothetical protein 
mis:MICPUN_103393    hypothetical protein 
mis:MICPUN_103404    hypothetical protein 
mis:MICPUN_103408    hypothetical protein 
mis:MICPUN_103416    hypothetical protein 
mis:MICPUN_103420    hypothetical protein 
mis:MICPUN_103424    hypothetical protein; K17592 sacsin 
mis:MICPUN_103443    hypothetical protein 
mis:MICPUN_103448    mitochondrial carrier family 
mis:MICPUN_103465    hypothetical protein 
mis:MICPUN_103468    hypothetical protein 
mis:MICPUN_103469    hypothetical protein 
mis:MICPUN_103473    hypothetical protein 
mis:MICPUN_103474    IFT81; intraflagellar transport protein 81 
mis:MICPUN_103479    hypothetical protein; K07112 
mis:MICPUN_103482    hypothetical protein 
mis:MICPUN_103484    major facilitator superfamily 
mis:MICPUN_103496    hypothetical protein 
mis:MICPUN_103500    hypothetical protein 
mis:MICPUN_103508    hypothetical protein 
mis:MICPUN_103509    hypothetical protein 
mis:MICPUN_103514    hypothetical protein 
mis:MICPUN_103515    hypothetical protein 
mis:MICPUN_103516    hypothetical protein 
mis:MICPUN_103517    hypothetical protein 
mis:MICPUN_103519    hypothetical protein 
mis:MICPUN_103521    hypothetical protein 
mis:MICPUN_103527    hypothetical protein 
mis:MICPUN_103532    hypothetical protein; K08730 phosphatidylserine synthase 2 [EC:2.7.8.29] 
mis:MICPUN_103548    mitochondrial carrier family 
mis:MICPUN_103550    hypothetical protein 
mis:MICPUN_103551    hypothetical protein 
mis:MICPUN_103571    hypothetical protein 
mis:MICPUN_103573    hypothetical protein 
mis:MICPUN_103582    hypothetical protein 
mis:MICPUN_103586    hypothetical protein 
mis:MICPUN_103588    hypothetical protein 
mis:MICPUN_103599    hypothetical protein; K01817 phosphoribosylanthranilate isomerase [EC:5.3.1.24] 
mis:MICPUN_103606    hypothetical protein 
mis:MICPUN_103628    major facilitator superfamily 
mis:MICPUN_103632    TNF; receptor-like cell wall protein 
mis:MICPUN_103635    hypothetical protein 
mis:MICPUN_103651    hypothetical protein 
mis:MICPUN_103662    hypothetical protein 
mis:MICPUN_103668    hypothetical protein; K03004 DNA-directed RNA polymerase I subunit RPA43 
mis:MICPUN_103675    hypothetical protein 
mis:MICPUN_103686    hypothetical protein 
mis:MICPUN_103691    mitochondrial carrier family; K13354 solute carrier family 25 (peroxisomal adenine nucleotide transp 
mis:MICPUN_103696    hypothetical protein 
mis:MICPUN_103699    major facilitator superfamily; K13783 MFS transporter, OPA family, solute carrier family 37 (glycero 
mis:MICPUN_103704    6,7-dimethyl-8-ribityllumazine synthase 
mis:MICPUN_103707    hypothetical protein; K14300 nuclear pore complex protein Nup133 
mis:MICPUN_103716    hypothetical protein; K14851 ribosomal RNA-processing protein 17 
mis:MICPUN_103717    hypothetical protein; K15033 peptidyl-tRNA hydrolase ICT1 [EC:3.1.1.29] 
mis:MICPUN_103722    hypothetical protein 
mis:MICPUN_103729    hypothetical protein 
mis:MICPUN_103738    hypothetical protein 
mis:MICPUN_103742    hypothetical protein 
mis:MICPUN_103745    hypothetical protein 
mis:MICPUN_103755    hypothetical protein 
mis:MICPUN_103758    hypothetical protein 
mis:MICPUN_103764    hypothetical protein 
mis:MICPUN_103766    carbohydrate-binding module family 20 protein 
mis:MICPUN_103769    hypothetical protein 
mis:MICPUN_103783    hypothetical protein 
mis:MICPUN_103787    hypothetical protein 
mis:MICPUN_103791    hypothetical protein 
mis:MICPUN_103793    hypothetical protein 
mis:MICPUN_103794    hypothetical protein 
mis:MICPUN_103799    ATP-binding cassette superfamily 
mis:MICPUN_103801    hypothetical protein 
mis:MICPUN_103803    hypothetical protein; K00891 shikimate kinase [EC:2.7.1.71] 
mis:MICPUN_103805    hypothetical protein 
mis:MICPUN_103807    hypothetical protein 
mis:MICPUN_103809    hypothetical protein; K07575 PUA domain protein 
mis:MICPUN_103811    hypothetical protein 
mis:MICPUN_103819    hypothetical protein 
mis:MICPUN_103821    hypothetical protein 
mis:MICPUN_103833    hypothetical protein 
mis:MICPUN_103834    hypothetical protein; K04567 lysyl-tRNA synthetase, class II [EC:6.1.1.6] 
mis:MICPUN_103835    hypothetical protein 
mis:MICPUN_103840    hypothetical protein 
mis:MICPUN_103847    hypothetical protein 
mis:MICPUN_103853    hypothetical protein; K00798 cob(I)alamin adenosyltransferase [EC:2.5.1.17] 
mis:MICPUN_103854    hypothetical protein 
mis:MICPUN_103877    hypothetical protein 
mis:MICPUN_103878    hypothetical protein 
mis:MICPUN_103879    FBPASE_1; Fructose-1,6-bisphosphatase; K03841 fructose-1,6-bisphosphatase I [EC:3.1.3.11] 
mis:MICPUN_103881    hypothetical protein 
mis:MICPUN_103891    hypothetical protein 
mis:MICPUN_103896    hypothetical protein 
mis:MICPUN_103899    hypothetical protein 
mis:MICPUN_103900    hypothetical protein 
mis:MICPUN_103905    hypothetical protein; K15730 cytosolic prostaglandin-E synthase [EC:5.3.99.3] 
mis:MICPUN_103913    FAP74; flagellar associated protein FAP74 
mis:MICPUN_103944    hypothetical protein 
mis:MICPUN_103953    hypothetical protein 
mis:MICPUN_103957    hypothetical protein 
mis:MICPUN_103975    transcriptional coactivator P15 
mis:MICPUN_103981    hypothetical protein; K14834 nucleolar complex protein 3 
mis:MICPUN_103982    voltage-gated ion channel superfamily 
mis:MICPUN_103985    hypothetical protein 
mis:MICPUN_103987    hypothetical protein 
mis:MICPUN_103996    hypothetical protein 
mis:MICPUN_103998    hypothetical protein 
mis:MICPUN_104001    hypothetical protein 
mis:MICPUN_104008    hypothetical protein 
mis:MICPUN_104011    hypothetical protein 
mis:MICPUN_104018    hypothetical protein; K13101 G patch domain and KOW motifs-containing protein 
mis:MICPUN_104022    hypothetical protein 
mis:MICPUN_104028    hypothetical protein 
mis:MICPUN_104032    early light induced protein-like protein 
mis:MICPUN_104034    hypothetical protein 
mis:MICPUN_104036    hypothetical protein; K14548 U3 small nucleolar RNA-associated protein 4 
mis:MICPUN_104038    hypothetical protein; K02331 DNA polymerase phi [EC:2.7.7.7] 
mis:MICPUN_104046    ataxin-3; K11863 Ataxin-3 [EC:3.4.22.-] 
mis:MICPUN_104065    hypothetical protein 
mis:MICPUN_104069    hypothetical protein 
mis:MICPUN_104071    hypothetical protein 
mis:MICPUN_104083    FLM; filamin like protein 
mis:MICPUN_104103    hypothetical protein 
mis:MICPUN_104107    chloride Carrier/Channel family 
mis:MICPUN_104108    hypothetical protein 
mis:MICPUN_104114    hypothetical protein 
mis:MICPUN_104126    hypothetical protein; K02335 DNA polymerase I [EC:2.7.7.7] 
mis:MICPUN_104135    hypothetical protein 
mis:MICPUN_104145    hypothetical protein 
mis:MICPUN_104146    hypothetical protein; K06911 
mis:MICPUN_104153    hypothetical protein 
mis:MICPUN_104165    hypothetical protein; K16533 centrosomal protein CEP290 
mis:MICPUN_104180    hypothetical protein; K10990 RecQ-mediated genome instability protein 1 
mis:MICPUN_104184    hypothetical protein 
mis:MICPUN_104193    hypothetical protein 
mis:MICPUN_104196    hypothetical protein 
mis:MICPUN_104208    hypothetical protein 
mis:MICPUN_104211    hypothetical protein 
mis:MICPUN_104216    hypothetical protein 
mis:MICPUN_104221    hypothetical protein 
mis:MICPUN_104223    hypothetical protein 
mis:MICPUN_104231    hypothetical protein 
mis:MICPUN_104245    hypothetical protein 
mis:MICPUN_104251    hypothetical protein 
mis:MICPUN_104257    hypothetical protein 
mis:MICPUN_104258    hypothetical protein 
mis:MICPUN_104259    hypothetical protein; K06173 tRNA pseudouridine38-40 synthase [EC:5.4.99.12] 
mis:MICPUN_104262    hypothetical protein 
mis:MICPUN_104280    hypothetical protein 
mis:MICPUN_104281    amino Acid/Auxin permease family; K14209 solute carrier family 36 (proton-coupled amino acid transpo 
mis:MICPUN_104282    hypothetical protein 
mis:MICPUN_104292    hypothetical protein; K15544 RNA polymerase II subunit A C-terminal domain phosphatase SSU72 [EC:3.1 
mis:MICPUN_104294    hypothetical protein 
mis:MICPUN_104300    hypothetical protein 
mis:MICPUN_104304    hypothetical protein; K14859 ribosome biogenesis protein SSF1/2 
mis:MICPUN_104310    hypothetical protein; K11984 U4/U6.U5 tri-snRNP-associated protein 1 
mis:MICPUN_104321    hypothetical protein 
mis:MICPUN_104324    hypothetical protein 
mis:MICPUN_104334    hypothetical protein 
mis:MICPUN_104336    hypothetical protein 
mis:MICPUN_104338    hypothetical protein; K12600 superkiller protein 3 
mis:MICPUN_104339    hypothetical protein 
mis:MICPUN_104346    hypothetical protein 
mis:MICPUN_104347    glycoside hydrolase family 18 protein 
mis:MICPUN_104357    hypothetical protein 
mis:MICPUN_104359    hypothetical protein 
mis:MICPUN_104362    hypothetical protein 
mis:MICPUN_104365    resistance-nodulation-cell division superfamily 
mis:MICPUN_104367    hypothetical protein 
mis:MICPUN_104371    hypothetical protein; K01836 phosphoacetylglucosamine mutase [EC:5.4.2.3] 
mis:MICPUN_104395    hypothetical protein 
mis:MICPUN_104406    hypothetical protein 
mis:MICPUN_104415    hypothetical protein 
mis:MICPUN_104425    DNA methyltransferase 
mis:MICPUN_104428    hypothetical protein 
mis:MICPUN_104437    hypothetical protein 
mis:MICPUN_104442    hypothetical protein 
mis:MICPUN_104444    hypothetical protein 
mis:MICPUN_104455    hypothetical protein 
mis:MICPUN_104458    hypothetical protein 
mis:MICPUN_104460    hypothetical protein 
mis:MICPUN_104463    hypothetical protein; K10772 AP endonuclease 2 [EC:4.2.99.18] 
mis:MICPUN_104464    hypothetical protein 
mis:MICPUN_104479    hypothetical protein 
mis:MICPUN_104488    hypothetical protein; K14788 ribosome biogenesis protein ENP2 
mis:MICPUN_104494    hypothetical protein 
mis:MICPUN_104501    hypothetical protein 
mis:MICPUN_104507    hypothetical protein 
mis:MICPUN_104514    hypothetical protein 
mis:MICPUN_104518    hypothetical protein 
mis:MICPUN_104521    hypothetical protein 
mis:MICPUN_104523    hypothetical protein; K03256 tRNA (adenine-N(1)-)-methyltransferase non-catalytic subunit 
mis:MICPUN_104524    hypothetical protein 
mis:MICPUN_104532    hypothetical protein 
mis:MICPUN_104541    hypothetical protein 
mis:MICPUN_104547    ACS; acetate-coa ligase; K01895 acetyl-CoA synthetase [EC:6.2.1.1] 
mis:MICPUN_104553    glycosyltransferase family 57 protein 
mis:MICPUN_104554    hypothetical protein 
mis:MICPUN_104570    SLC19; solute carrier family 19; K14610 solute carrier family 19 (thiamine transporter), member 2/3 
mis:MICPUN_104579    hypothetical protein 
mis:MICPUN_104580    hypothetical protein 
mis:MICPUN_104581    hypothetical protein 
mis:MICPUN_104583    hypothetical protein; K17580 cancer susceptibility candidate protein 1 
mis:MICPUN_104584    hypothetical protein 
mis:MICPUN_104587    hypothetical protein 
mis:MICPUN_104590    hypothetical protein 
mis:MICPUN_104591    hypothetical protein 
mis:MICPUN_104592    hypothetical protein 
mis:MICPUN_104600    hypothetical protein 
mis:MICPUN_104601    hypothetical protein; K12825 splicing factor 3A subunit 1 
mis:MICPUN_104604    hypothetical protein 
mis:MICPUN_104608    hypothetical protein; K07931 Rab-like protein 2 
mis:MICPUN_104615    heat shock transcription factor 
mis:MICPUN_104620    hypothetical protein 
mis:MICPUN_104622    hypothetical protein 
mis:MICPUN_104647    hypothetical protein 
mis:MICPUN_104649    hypothetical protein 
mis:MICPUN_104650    hypothetical protein 
mis:MICPUN_104652    hypothetical protein 
mis:MICPUN_104658    JmjN/JmjC protein 
mis:MICPUN_104661    hypothetical protein 
mis:MICPUN_104668    hypothetical protein 
mis:MICPUN_104675    hypothetical protein 
mis:MICPUN_104679    hypothetical protein 
mis:MICPUN_104683    hypothetical protein 
mis:MICPUN_104685    hypothetical protein 
mis:MICPUN_104693    LHCA1; chlorophyll a/b-binding protein, psi-associated, chloroplast precursor; K08907 light-harvesti 
mis:MICPUN_104695    GAPB; glyceraldehyde-3-phosphate dehydrogenase B; K05298 glyceraldehyde-3-phosphate dehydrogenase (N 
mis:MICPUN_104705    nar2; high affinity nitrate transporter accessory protein 
mis:MICPUN_104706    major facilitator superfamily; K02575 MFS transporter, NNP family, nitrate/nitrite transporter 
mis:MICPUN_104708    CAM; calmodulin; K02183 calmodulin 
mis:MICPUN_104710    hypothetical protein 
mis:MICPUN_104714    FTSH2; aaa-metalloprotease chloroplast precursor; K03798 cell division protease FtsH [EC:3.4.24.-] 
mis:MICPUN_104715    SCS-beta; succinate-coa ligase; K01900 succinyl-CoA synthetase beta subunit [EC:6.2.1.4 6.2.1.5] 
mis:MICPUN_104717    ATPG; H+-or Na+-translocating F-type, V-type and A-type ATPase superfamily; K02109 F-type H+-transpo 
mis:MICPUN_104729    FBAI; fructose-bisphosphate aldolase, class I; K01623 fructose-bisphosphate aldolase, class I [EC:4. 
mis:MICPUN_104730    TUBB; tubulin beta chain; K07375 tubulin beta 
mis:MICPUN_104733    kinesin-like protein 
mis:MICPUN_104734    RSP9; radial spoke protein 9 
mis:MICPUN_104736    GBSSI; glycosyltransferase family 5 protein; K13679 granule-bound starch synthase [EC:2.4.1.242] 
mis:MICPUN_104739    AE_3; anion exchanger family 
mis:MICPUN_104750    LHCP2.7; prasinophyte specific chlorophyll a/b-binding protein 
mis:MICPUN_104754    hypothetical protein 
mis:MICPUN_104756    hypothetical protein 
mis:MICPUN_104759    hypothetical protein 
mis:MICPUN_104760    hypothetical protein 
mis:MICPUN_104761    TCP-1; TCP-1/cpn60 chaperonin family protein; K09500 T-complex protein 1 subunit theta 
mis:MICPUN_104763    PEPC; phosphoenolpyruvate carboxylase; K01595 phosphoenolpyruvate carboxylase [EC:4.1.1.31] 
mis:MICPUN_104767    PGK_1; phosphoglycerate kinase; K00927 phosphoglycerate kinase [EC:2.7.2.3] 
mis:MICPUN_104768    RPE; ribulose-phosphate 3-epimerase; K01783 ribulose-phosphate 3-epimerase [EC:5.1.3.1] 
mis:MICPUN_104770    hypothetical protein 
mis:MICPUN_104776    IFT172; intraflagellar transport protein 172 
mis:MICPUN_104777    PETF4; ferredoxin, chloroplast precursor; K02639 ferredoxin 
mis:MICPUN_104778    AGT1, SPT1; serine-pyruvate aminotransferase and/or alanine glyoxylate transaminase 
mis:MICPUN_104779    GCSH; glycine cleavage system H-protein; K02437 glycine cleavage system H protein 
mis:MICPUN_104780    SSIV; glycosyltransferase family 5 protein; K00703 starch synthase [EC:2.4.1.21] 
mis:MICPUN_104783    CYCD2; hypothetical protein 
mis:MICPUN_104784    RBCS; ribulose bisphosphate carboxylase small chain 1, chloroplast (EC:4.1.1.39); K01602 ribulose-bi 
mis:MICPUN_104787    RBCS.1; ribulose bisphosphate carboxylase small chain 1, chloroplast (EC:4.1.1.39); K01602 ribulose- 
mis:MICPUN_104789    ATPC; H+-or Na+-translocating F-type, V-type and A-type ATPase superfamily; K02115 F-type H+-transpo 
mis:MICPUN_104790    HEMF; coproporphyrinogen III oxidase chloroplast precursor; K00228 coproporphyrinogen III oxidase [E 
mis:MICPUN_104792    FPS; farnesyl-pyrophosphate synthetase; K00787 farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10] 
mis:MICPUN_104793    hypothetical protein; K00164 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2] 
mis:MICPUN_104794    SHMT; serine hydroxymethyltransferase; K00600 glycine hydroxymethyltransferase [EC:2.1.2.1] 
mis:MICPUN_104797    CPS; carbamoyl-phosphate synthase; K01955 carbamoyl-phosphate synthase large subunit [EC:6.3.5.5] 
mis:MICPUN_104800    LC2, ODA12; outer arm dynein light chain 2 
mis:MICPUN_104801    CHLH1; magnesium-chelatase subunit ChlH chloroplast precursor (EC:6.6.1.1); K03403 magnesium chelata 
mis:MICPUN_104803    PGK_2; phosphoglycerate kinase; K00927 phosphoglycerate kinase [EC:2.7.2.3] 
mis:MICPUN_104806    BCOP; coatomer subunit beta; K17301 coatomer, subunit beta 
mis:MICPUN_104810    PF15; katanin p80 subunit-like protein 
mis:MICPUN_104815    hypothetical protein 
mis:MICPUN_104820    PWD1; alpha phosphoglucan water dikinase; K15535 phosphoglucan, water dikinase [EC:2.7.9.5] 
mis:MICPUN_104821    LHCA; chlorophyll a/b-binding protein, psi-associated, chloroplast precursor; K08911 light-harvestin 
mis:MICPUN_104822    CIS1; citrate synthase; K01647 citrate synthase [EC:2.3.3.1] 
mis:MICPUN_104823    HSP70H; heat shock 70 kDa protein; K03283 heat shock 70kDa protein 1/8 
mis:MICPUN_104824    PPASE; pyrophosphatase chloroplast precursor; K01507 inorganic pyrophosphatase [EC:3.6.1.1] 
mis:MICPUN_104840    LHCP2.3; prasinophyte specific chlorophyll a/b-binding protein 
