
GenomeNet icon	
LinkDB Search


Mode: Single Entry to Database
From: KEGG GENOME T01029
To: KEGG GENES
Hits: 7603 from 1 database
ID                   Definition
olu:OSTLU_12872      ArsAB family transporter: arsenite (ArsA); K01551 arsenite-transporting ATPase [EC:3.6.3.16] 
olu:OSTLU_12918      hypothetical protein; K12857 Prp8 binding protein 
olu:OSTLU_12940      hypothetical protein; K03686 molecular chaperone DnaJ 
olu:OSTLU_12955      hypothetical protein; K03501 16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170] 
olu:OSTLU_12967      hypothetical protein; K03016 DNA-directed RNA polymerases I, II, and III subunit RPABC3 
olu:OSTLU_12975      hypothetical protein 
olu:OSTLU_1302       hypothetical protein 
olu:OSTLU_13022      hypothetical protein 
olu:OSTLU_13035      hypothetical protein; K03979 GTP-binding protein 
olu:OSTLU_13038      ArsB family transporter: P-protein-like protein (tyrosine transporter) 
olu:OSTLU_13063      HMA3; P-ATPase family transporter: copper ion; heavy metal transporting P-type ATPase-like protein;  
olu:OSTLU_13090      PYR4; dihydroorotate dehydrogenase; K00254 dihydroorotate dehydrogenase [EC:1.3.5.2] 
olu:OSTLU_13104      HTA3503; hypothetical protein; K11251 histone H2A 
olu:OSTLU_13105      hypothetical protein; K11252 histone H2B 
olu:OSTLU_13112      hypothetical protein 
olu:OSTLU_13119      hypothetical protein 
olu:OSTLU_13136      hypothetical protein; K01267 aspartyl aminopeptidase [EC:3.4.11.21] 
olu:OSTLU_13142      hypothetical protein; K03097 casein kinase II subunit alpha [EC:2.7.11.1] 
olu:OSTLU_13156      hypothetical protein; K00286 pyrroline-5-carboxylate reductase [EC:1.5.1.2] 
olu:OSTLU_13171      ABC(ABCB) family transporter: mitochondrial ATM1-like protein (ABCB); K05663 mitochondrial ABC trans 
olu:OSTLU_13176      hypothetical protein; K14457 2-acylglycerol O-acyltransferase 2 [EC:2.3.1.22] 
olu:OSTLU_13191      hypothetical protein 
olu:OSTLU_13193      hypothetical protein; K03236 translation initiation factor 1A 
olu:OSTLU_13201      hypothetical protein; K02180 cell cycle arrest protein BUB3 
olu:OSTLU_13210      hypothetical protein; K03364 cell division cycle 20-like protein 1, cofactor of APC complex 
olu:OSTLU_13214      hypothetical protein; K10703 very-long-chain (3R)-3-hydroxyacyl-[acyl-carrier protein] dehydratase [ 
olu:OSTLU_13224      hypothetical protein; K06207 GTP-binding protein 
olu:OSTLU_13229      hypothetical protein; K01011 thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2] 
olu:OSTLU_13231      RPL37a; Ribosomal protein L37a, component of cytosolic 80S ribosome and 60S large subunit; K02921 la 
olu:OSTLU_13247      PRPS5A; Plastid ribosomal protein S5A small ribosomal subunit; K02988 small subunit ribosomal protei 
olu:OSTLU_13257      hypothetical protein; K09458 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179] 
olu:OSTLU_13304      HTA3504; hypothetical protein; K11251 histone H2A 
olu:OSTLU_13306      hypothetical protein; K12836 splicing factor U2AF 35 kDa subunit 
olu:OSTLU_13310      hypothetical protein; K02930 large subunit ribosomal protein L4e 
olu:OSTLU_13316      hypothetical protein; K01057 6-phosphogluconolactonase [EC:3.1.1.31] 
olu:OSTLU_13319      hypothetical protein; K09903 uridylate kinase [EC:2.7.4.22] 
olu:OSTLU_13344      hypothetical protein 
olu:OSTLU_13349      hypothetical protein 
olu:OSTLU_13352      hypothetical protein; K12402 AP-4 complex subunit mu-1 
olu:OSTLU_13359      hypothetical protein; K01764 cytochrome c heme-lyase [EC:4.4.1.17] 
olu:OSTLU_13360      hypothetical protein; K11843 ubiquitin carboxyl-terminal hydrolase 14 [EC:3.1.2.15] 
olu:OSTLU_13371      hypothetical protein 
olu:OSTLU_13383      hypothetical protein; K07232 cation transport protein ChaC 
olu:OSTLU_13405      hypothetical protein 
olu:OSTLU_13420      hypothetical protein; K01711 GDPmannose 4,6-dehydratase [EC:4.2.1.47] 
olu:OSTLU_1343       DASS family transporter: sodium ion/sulfate 
olu:OSTLU_13445      APR1; APS reductase; K05907 adenylyl-sulfate reductase (glutathione) [EC:1.8.4.9] 
olu:OSTLU_13461      PRPL11; Plastid ribosomal protein L11 large ribosomal subunit; K02867 large subunit ribosomal protei 
olu:OSTLU_13471      hypothetical protein; K08956 AFG3 family protein [EC:3.4.24.-] 
olu:OSTLU_13482      MPT family transporter: inner membrane translocase (import) Tim9; K17777 mitochondrial import inner  
olu:OSTLU_13493      hypothetical protein; K01823 isopentenyl-diphosphate delta-isomerase [EC:5.3.3.2] 
olu:OSTLU_13495      hypothetical protein; K12826 splicing factor 3A subunit 2 
olu:OSTLU_13512      hypothetical protein; K03364 cell division cycle 20-like protein 1, cofactor of APC complex 
olu:OSTLU_13536      hypothetical protein 
olu:OSTLU_13557      hypothetical protein 
olu:OSTLU_13577      hypothetical protein 
olu:OSTLU_13579      hypothetical protein 
olu:OSTLU_13583      hypothetical protein 
olu:OSTLU_13589      hypothetical protein 
olu:OSTLU_13599      hypothetical protein; K04532 amyloid beta precursor protein binding protein 1 
olu:OSTLU_13600      hypothetical protein 
olu:OSTLU_13604      hypothetical protein 
olu:OSTLU_13605      hypothetical protein; K10994 cell cycle checkpoint control protein RAD9A [EC:3.1.11.2] 
olu:OSTLU_13608      hypothetical protein; K14861 nucleolar pre-ribosomal-associated protein 1 
olu:OSTLU_13609      F-ATPase family transporter: protons (mitochondrial); K02109 F-type H+-transporting ATPase subunit b 
olu:OSTLU_13610      hypothetical protein 
olu:OSTLU_13612      hypothetical protein 
olu:OSTLU_13624      hypothetical protein 
olu:OSTLU_13626      hypothetical protein 
olu:OSTLU_13634      hypothetical protein 
olu:OSTLU_13635      hypothetical protein 
olu:OSTLU_13637      hypothetical protein 
olu:OSTLU_13638      hypothetical protein; K05359 arogenate/prephenate dehydratase [EC:4.2.1.91 4.2.1.51] 
olu:OSTLU_13639      hypothetical protein 
olu:OSTLU_13647      VIC family transporter: calcium ion channel 
olu:OSTLU_13657      hypothetical protein 
olu:OSTLU_13664      hypothetical protein 
olu:OSTLU_13667      hypothetical protein 
olu:OSTLU_13668      MFS family transporter: acetyl-CoA; K03372 MFS transporter, PAT family, solute carrier family 33 (ac 
olu:OSTLU_13669      hypothetical protein 
olu:OSTLU_13673      hypothetical protein; K03010 DNA-directed RNA polymerase II subunit RPB2 [EC:2.7.7.6] 
olu:OSTLU_13677      hypothetical protein 
olu:OSTLU_13679      hypothetical protein; K14837 nucleolar protein 12 
olu:OSTLU_13681      hypothetical protein 
olu:OSTLU_13688      hypothetical protein 
olu:OSTLU_13695      hypothetical protein; K00077 2-dehydropantoate 2-reductase [EC:1.1.1.169] 
olu:OSTLU_13696      hypothetical protein 
olu:OSTLU_13699      hypothetical protein 
olu:OSTLU_13716      hypothetical protein 
olu:OSTLU_13728      MC family transporter: peroxisomal membrane protein 
olu:OSTLU_13731      hypothetical protein 
olu:OSTLU_13734      hypothetical protein 
olu:OSTLU_13740      hypothetical protein 
olu:OSTLU_13743      hypothetical protein; K00232 acyl-CoA oxidase [EC:1.3.3.6] 
olu:OSTLU_13748      hypothetical protein; K12877 protein mago nashi 
olu:OSTLU_13752      hypothetical protein 
olu:OSTLU_13756      hypothetical protein 
olu:OSTLU_13758      hypothetical protein 
olu:OSTLU_13759      hypothetical protein 
olu:OSTLU_13763      hypothetical protein; K08818 cell division cycle 2-like [EC:2.7.11.22] 
olu:OSTLU_13765      hypothetical protein 
olu:OSTLU_13768      F-ATPase family transporter: protons (vacuolar); K03661 V-type H+-transporting ATPase 21kDa proteoli 
olu:OSTLU_13770      hypothetical protein 
olu:OSTLU_13773      hypothetical protein 
olu:OSTLU_13781      hypothetical protein 
olu:OSTLU_13787      BRD3502; hypothetical protein 
olu:OSTLU_13795      hypothetical protein 
olu:OSTLU_13796      hypothetical protein; K01623 fructose-bisphosphate aldolase, class I [EC:4.1.2.13] 
olu:OSTLU_13799      hypothetical protein 
olu:OSTLU_13807      hypothetical protein; K03263 translation initiation factor 5A 
olu:OSTLU_13808      hypothetical protein 
olu:OSTLU_13829      hypothetical protein 
olu:OSTLU_13842      hypothetical protein 
olu:OSTLU_13848      hypothetical protein 
olu:OSTLU_13850      hypothetical protein 
olu:OSTLU_13858      hypothetical protein 
olu:OSTLU_13863      hypothetical protein 
olu:OSTLU_13870      hypothetical protein 
olu:OSTLU_13873      hypothetical protein; K00128 aldehyde dehydrogenase (NAD+) [EC:1.2.1.3] 
olu:OSTLU_13876      hypothetical protein 
olu:OSTLU_13879      hypothetical protein 
olu:OSTLU_13884      hypothetical protein 
olu:OSTLU_13885      hypothetical protein; K14964 Set1/Ash2 histone methyltransferase complex subunit ASH2 
olu:OSTLU_13886      hypothetical protein 
olu:OSTLU_13896      hypothetical protein 
olu:OSTLU_13904      NFF3501; hypothetical protein 
olu:OSTLU_13914      hypothetical protein 
olu:OSTLU_13915      hypothetical protein; K10746 exonuclease 1 [EC:3.1.-.-] 
olu:OSTLU_13916      hypothetical protein 
olu:OSTLU_13918      hypothetical protein; K06671 cohesin complex subunit SA-1/2 
olu:OSTLU_13919      hypothetical protein 
olu:OSTLU_13920      hypothetical protein 
olu:OSTLU_13922      hypothetical protein; K11090 lupus La protein 
olu:OSTLU_13925      hypothetical protein 
olu:OSTLU_13927      hypothetical protein 
olu:OSTLU_13931      hypothetical protein; K15198 transcription factor TFIIIB component B'' 
olu:OSTLU_13938      hypothetical protein 
olu:OSTLU_1394       hypothetical protein 
olu:OSTLU_13941      hypothetical protein 
olu:OSTLU_13959      hypothetical protein; K11267 sister chromatid cohesion protein PDS5 
olu:OSTLU_13969      hypothetical protein 
olu:OSTLU_13974      hypothetical protein 
olu:OSTLU_13980      hypothetical protein; K00013 histidinol dehydrogenase [EC:1.1.1.23] 
olu:OSTLU_13997      hypothetical protein 
olu:OSTLU_14015      hypothetical protein 
olu:OSTLU_14022      hypothetical protein 
olu:OSTLU_14024      hypothetical protein 
olu:OSTLU_14025      hypothetical protein 
olu:OSTLU_14029      hypothetical protein; K11254 histone H4 
olu:OSTLU_14033      hypothetical protein; K00602 phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohy 
olu:OSTLU_14035      hypothetical protein 
olu:OSTLU_14046      hypothetical protein; K13206 coiled-coil domain-containing protein 55 
olu:OSTLU_14048      hypothetical protein 
olu:OSTLU_14059      hypothetical protein 
olu:OSTLU_1406       hypothetical protein; K10685 ubiquitin-like 1-activating enzyme E1 B [EC:6.3.2.19] 
olu:OSTLU_14061      hypothetical protein 
olu:OSTLU_14068      hypothetical protein 
olu:OSTLU_14070      hypothetical protein 
olu:OSTLU_14074      hypothetical protein 
olu:OSTLU_14077      hypothetical protein 
olu:OSTLU_14085      RPL15; Ribosomal protein L15, component of cytosolic 80S ribosome and 60S large subunit; K02877 larg 
olu:OSTLU_14089      hypothetical protein; K08516 synaptobrevin homolog YKT6 
olu:OSTLU_14095      hypothetical protein 
olu:OSTLU_14107      hypothetical protein 
olu:OSTLU_14124      HLIP; possible high light inducible protein 
olu:OSTLU_14132      hypothetical protein 
olu:OSTLU_14134      hypothetical protein; K02218 casein kinase 1 [EC:2.7.11.1] 
olu:OSTLU_14147      hypothetical protein; K14790 nucleolar protein 9 
olu:OSTLU_14149      CPD3501; hypothetical protein; K06677 condensin complex subunit 1 
olu:OSTLU_14151      hypothetical protein 
olu:OSTLU_14154      MC family transporter: uncoupling protein; K15104 solute carrier family 25 (mitochondrial oxoglutara 
olu:OSTLU_14156      TPR5; TPR-repeat containing protein 
olu:OSTLU_14166      NFB3501; hypothetical protein; K10751 chromatin assembly factor 1 subunit B 
olu:OSTLU_14167      hypothetical protein 
olu:OSTLU_14174      hypothetical protein 
olu:OSTLU_14178      hypothetical protein 
olu:OSTLU_14186      hypothetical protein 
olu:OSTLU_14187      hypothetical protein; K15148 mediator of RNA polymerase II transcription subunit 7 
olu:OSTLU_14188      hypothetical protein 
olu:OSTLU_14191      hypothetical protein 
olu:OSTLU_14193      hypothetical protein 
olu:OSTLU_14201      hypothetical protein 
olu:OSTLU_14281      hypothetical protein 
olu:OSTLU_14296      hypothetical protein 
olu:OSTLU_14315      hypothetical protein; K00857 thymidine kinase [EC:2.7.1.21] 
olu:OSTLU_14317      hypothetical protein 
olu:OSTLU_14335      hypothetical protein; K14845 RAT1-interacting protein 
olu:OSTLU_14343      hypothetical protein 
olu:OSTLU_14344      ClC family transporter: chloride ion channel 
olu:OSTLU_14346      hypothetical protein 
olu:OSTLU_14348      hypothetical protein 
olu:OSTLU_14350      hypothetical protein 
olu:OSTLU_14352      PPR1; pentatrichopeptide repeat (PPR) protein 
olu:OSTLU_14356      hypothetical protein 
olu:OSTLU_14357      hypothetical protein; K08679 UDP-glucuronate 4-epimerase [EC:5.1.3.6] 
olu:OSTLU_14358      hypothetical protein 
olu:OSTLU_14362      hypothetical protein 
olu:OSTLU_14364      RPS26; Ribosomal protein S26, component of cytosolic 80S ribosome and 40S small subunit; K02976 smal 
olu:OSTLU_14365      FBP72; peptidyl-prolyl cis-trans isomerase, FKBP-type 
olu:OSTLU_14373      hypothetical protein; K12878 THO complex subunit 1 
olu:OSTLU_14376      hypothetical protein 
olu:OSTLU_14378      hypothetical protein 
olu:OSTLU_14379      hypothetical protein 
olu:OSTLU_14380      hypothetical protein 
olu:OSTLU_14383      hypothetical protein 
olu:OSTLU_14386      psaO; possible psaO, PSI-O, photosystem I polypeptide; K14332 photosystem I subunit PsaO 
olu:OSTLU_14387      hypothetical protein 
olu:OSTLU_14394      hypothetical protein 
olu:OSTLU_14406      hypothetical protein 
olu:OSTLU_1441       ABC(ABCG) family transporter: multidrug 
olu:OSTLU_14414      hypothetical protein 
olu:OSTLU_14418      hypothetical protein; K12828 splicing factor 3B subunit 1 
olu:OSTLU_14422      hypothetical protein; K10300 F-box protein, helicase, 18 [EC:3.6.4.12] 
olu:OSTLU_14430      hypothetical protein 
olu:OSTLU_14434      hypothetical protein; K10598 peptidyl-prolyl cis-trans isomerase-like 2 [EC:5.2.1.8] 
olu:OSTLU_14439      hypothetical protein 
olu:OSTLU_14443      hypothetical protein 
olu:OSTLU_14452      hypothetical protein 
olu:OSTLU_14465      hypothetical protein 
olu:OSTLU_14470      hypothetical protein 
olu:OSTLU_14476      hypothetical protein 
olu:OSTLU_14486      SDG3501; hypothetical protein 
olu:OSTLU_14496      hypothetical protein 
olu:OSTLU_1450       ABC(ABCG) family transporter: multidrug 
olu:OSTLU_14500      hypothetical protein 
olu:OSTLU_14501      hypothetical protein 
olu:OSTLU_14505      hypothetical protein 
olu:OSTLU_14510      hypothetical protein; K00616 transaldolase [EC:2.2.1.2] 
olu:OSTLU_14511      hypothetical protein 
olu:OSTLU_1452       hypothetical protein 
olu:OSTLU_14523      hypothetical protein; K01522 bis(5'-adenosyl)-triphosphatase [EC:3.6.1.29] 
olu:OSTLU_14528      hypothetical protein 
olu:OSTLU_14529      hypothetical protein 
olu:OSTLU_14530      hypothetical protein 
olu:OSTLU_14532      hypothetical protein 
olu:OSTLU_14533      hypothetical protein 
olu:OSTLU_14537      DMT family transporter: glucose-6-phosphate/phosphate; K15283 solute carrier family 35, member E1 
olu:OSTLU_14538      hypothetical protein 
olu:OSTLU_14543      hypothetical protein 
olu:OSTLU_14544      hypothetical protein; K13199 plasminogen activator inhibitor 1 RNA-binding protein 
olu:OSTLU_14551      hypothetical protein 
olu:OSTLU_14554      hypothetical protein 
olu:OSTLU_14563      hypothetical protein 
olu:OSTLU_14565      hypothetical protein 
olu:OSTLU_14566      hypothetical protein 
olu:OSTLU_14569      hypothetical protein; K12590 exosome complex component RRP46 
olu:OSTLU_14581      hypothetical protein 
olu:OSTLU_14584      hypothetical protein 
olu:OSTLU_14596      hypothetical protein 
olu:OSTLU_14597      AAAP family transporter: amino acid 
olu:OSTLU_14601      hypothetical protein 
olu:OSTLU_14602      hypothetical protein 
olu:OSTLU_14603      PPR2; pentatrichopeptide repeat (PPR) protein 
olu:OSTLU_14610      hypothetical protein; K10293 F-box protein 7 
olu:OSTLU_14611      hypothetical protein 
olu:OSTLU_14618      hypothetical protein 
olu:OSTLU_14625      hypothetical protein 
olu:OSTLU_14628      hypothetical protein 
olu:OSTLU_14631      F-ATPase family transporter: protons (vacuolar); K02152 V-type H+-transporting ATPase subunit G [EC: 
olu:OSTLU_14633      hypothetical protein; K15865 CDK5 regulatory subunit-associated protein 1-like 1 
olu:OSTLU_14647      hypothetical protein 
olu:OSTLU_14648      hypothetical protein 
olu:OSTLU_14657      hypothetical protein 
olu:OSTLU_14660      hypothetical protein; K12733 peptidyl-prolyl cis-trans isomerase-like 1 [EC:5.2.1.8] 
olu:OSTLU_14667      hypothetical protein 
olu:OSTLU_14671      hypothetical protein 
olu:OSTLU_14676      hypothetical protein 
olu:OSTLU_14685      hypothetical protein 
olu:OSTLU_14688      hypothetical protein 
olu:OSTLU_1469       hypothetical protein; K00679 phospholipid:diacylglycerol acyltransferase [EC:2.3.1.158] 
olu:OSTLU_14690      hypothetical protein; K12592 exosome complex protein LRP1 
olu:OSTLU_14725      BRD3503; hypothetical protein 
olu:OSTLU_14733      hypothetical protein 
olu:OSTLU_14734      hypothetical protein 
olu:OSTLU_14735      hypothetical protein 
olu:OSTLU_14743      hypothetical protein 
olu:OSTLU_14756      hypothetical protein 
olu:OSTLU_14765      ABC(ATP-binding) family transporter (Fe-S assembly/SufBCD system); K09013 Fe-S cluster assembly ATP- 
olu:OSTLU_14769      hypothetical protein 
olu:OSTLU_14772      hypothetical protein; K03000 DNA-directed RNA polymerase I subunit RPA12 
olu:OSTLU_14777      P-ATPase family transporter: calcium ion; K05853 Ca2+ transporting ATPase, sarcoplasmic/endoplasmic  
olu:OSTLU_14780      SDG3515; hypothetical protein 
olu:OSTLU_14781      hypothetical protein 
olu:OSTLU_14782      hypothetical protein 
olu:OSTLU_14784      hypothetical protein 
olu:OSTLU_14789      hypothetical protein 
